


2022-12-03 00:02:54:748877  ->     Device used:genmet0

2022-12-03 00:02:54:748877  ->     Theta   Phi             X              Y              Z                      |0>            |1>
2022-12-03 02:01:56:747007  ->      41.8    46.2           0.4613358994   0.4810766278   0.7454759997           0.9342044743   0.2469137711 +0.2574792998 *i
2022-12-03 02:01:57:299857  ->      36.6    52.5           0.3629587069   0.4730169961   0.8028174752           0.9494254776   0.1911464962 +0.2491069638 *i
2022-12-03 02:01:57:852252  ->      36.4    45.5           0.4159327952   0.4232562874   0.8048937974           0.9499720515   0.2189184379 +0.2227730209 *i
2022-12-03 02:01:58:404815  ->      38.5    54.4           0.3623800692   0.5061671248   0.7826081569           0.9440890204   0.1919204977 +0.2680717146 *i
2022-12-03 02:01:58:957612  ->      40.8    38.7           0.5099493081   0.4085464341   0.7569950557           0.9372819895   0.2720362249 +0.2179421128 *i
2022-12-03 02:01:59:510175  ->      40.1    40.4           0.4905248189   0.4174693432   0.7649214009           0.9393937941   0.2610858311 +0.2222014590 *i
2022-12-03 02:02:00:064793  ->      42.6    37.8           0.5348369402   0.4148620563   0.7360970871           0.9316912276   0.2870247805 +0.2226392414 *i
2022-12-03 02:02:00:618263  ->      46.4    44.6           0.5156292271   0.5084794834   0.6896195437           0.9191353393   0.2804969002 +0.2766075145 *i
2022-12-03 02:02:01:171086  ->      42.1    41.7           0.5005661121   0.4459881375   0.7419758410           0.9332673360   0.2681793806 +0.2389391122 *i
2022-12-03 02:02:01:723935  ->      29.5    50.6           0.3125562590   0.3805122173   0.8703556959           0.9670459389   0.1616036252 +0.1967394733 *i
2022-12-03 02:02:02:276920  ->      35.4    42.1           0.4298126350   0.3883655178   0.8151277957           0.9526614813   0.2255851861 +0.2038318571 *i
2022-12-03 02:02:02:829934  ->      41.3    31.2           0.5645418384   0.3418986902   0.7512641335           0.9357521396   0.3016513746 +0.1826865661 *i
2022-12-03 02:02:03:383113  ->      42.7    50.2           0.4340965825   0.5210189007   0.7349145951           0.9313738764   0.2330409911 +0.2797044849 *i
2022-12-03 02:02:03:951863  ->      38.5    37.6           0.4932118994   0.3798242950   0.7826081569           0.9440890204   0.2612104838 +0.2011591528 *i
2022-12-03 02:02:04:504614  ->      40.8    38.6           0.5106615791   0.4076557829   0.7569950557           0.9372819895   0.2724161911 +0.2174669883 *i
2022-12-03 02:02:05:057570  ->      38.3    37.1           0.4943257952   0.3738556626   0.7847763705           0.9446630009   0.2616413444 +0.1978777947 *i
2022-12-03 02:02:05:610571  ->      40.8    40.8           0.4946361665   0.4269584857   0.7569950557           0.9372819895   0.2638673164 +0.2277641577 *i
2022-12-03 02:02:06:163288  ->      39.6    56.4           0.3527450492   0.5309239804   0.7705132428           0.9408807690   0.1874547025 +0.2821420088 *i
2022-12-03 02:02:06:716186  ->      39.8    47.2           0.4349169691   0.4696676031   0.7682835236           0.9402881270   0.2312679255 +0.2497466413 *i
2022-12-03 02:02:07:268917  ->      42.8    27.9           0.6004668724   0.3179308433   0.7337298645           0.9310558159   0.3224655612 +0.1707367259 *i
2022-12-03 02:02:07:822194  ->      36.6    53.0           0.3588170869   0.4761663571   0.8028174752           0.9494254776   0.1889653772 +0.2507655252 *i
2022-12-03 02:02:08:374955  ->      42.1    49.9           0.4318376273   0.5128236686   0.7419758410           0.9332673360   0.2313579457 +0.2747463930 *i
2022-12-03 02:02:08:927672  ->      36.5    47.6           0.4010904253   0.4392500636   0.8038568606           0.9496991262   0.2111671024 +0.2312574854 *i
2022-12-03 02:02:09:480292  ->      41.1    38.0           0.5180187628   0.4047206137   0.7535633923           0.9363662190   0.2766111978 +0.2161123530 *i
2022-12-03 02:02:10:032748  ->      46.1    41.0           0.5438068270   0.4727240627   0.6934018283           0.9201635258   0.2954946658 +0.2568695941 *i
2022-12-03 02:02:10:589612  ->      43.7    34.6           0.5686904389   0.3923132557   0.7229671459           0.9281613938   0.3063532069 +0.2113389214 *i
2022-12-03 02:02:11:142218  ->      41.7    38.2           0.5227758598   0.4113840362   0.7466381823           0.9345154312   0.2797042415 +0.2201055341 *i
2022-12-03 02:02:11:694779  ->      44.9    42.6           0.5195900071   0.4777875039   0.7083398377           0.9242131350   0.2810985840 +0.2584833984 *i
2022-12-03 02:02:12:247511  ->      38.8    61.4           0.2999501427   0.5501474787   0.7793379649           0.9432226579   0.1590028294 +0.2916318189 *i
2022-12-03 02:02:12:800343  ->      33.3    45.6           0.3841311389   0.3922618040   0.8358073614           0.9580728995   0.2004707257 +0.2047139650 *i
2022-12-03 02:02:13:352947  ->      40.9    31.8           0.5564594334   0.3450194663   0.7558534692           0.9369774461   0.2969438782 +0.1841130049 *i
2022-12-03 02:02:13:905819  ->      42.7    49.7           0.4386267433   0.5172109027   0.7349145951           0.9313738764   0.2354729687 +0.2776601942 *i
2022-12-03 02:02:14:458302  ->      39.9    37.2           0.5109338225   0.3878198795   0.7671651518           0.9399907318   0.2717759895 +0.2062892039 *i
2022-12-03 02:02:15:014794  ->      46.0    48.9           0.4728761781   0.5420681402   0.6946583705           0.9205048535   0.2568569716 +0.2944406747 *i
2022-12-03 02:02:15:568036  ->      43.6    38.1           0.5426857708   0.4255199987   0.7241718614           0.9284858269   0.2922423558 +0.2291472774 *i
2022-12-03 02:02:16:121070  ->      42.8    34.4           0.5606161914   0.3838619177   0.7337298645           0.9310558159   0.3010647600 +0.2061433435 *i
2022-12-03 02:02:16:673824  ->      41.9    39.2           0.5175331582   0.4220897443   0.7443115462           0.9338928060   0.2770838125 +0.2259840431 *i
2022-12-03 02:02:17:226818  ->      39.4    45.4           0.4456779677   0.4519446576   0.7727335735           0.9414705448   0.2366924649 +0.2400206040 *i
2022-12-03 02:02:17:779649  ->      38.9    41.6           0.4695895754   0.4169211346   0.7782431485           0.9429324336   0.2490048909 +0.2210768872 *i
2022-12-03 02:02:18:332684  ->      39.3    48.5           0.4196908644   0.4743742280   0.7738402097           0.9417643574   0.2228215907 +0.2518539931 *i
2022-12-03 02:02:18:885075  ->      34.0    38.0           0.4406500213   0.3442735279   0.8290375726           0.9563047560   0.2303920474 +0.1800019951 *i
2022-12-03 02:02:19:438373  ->      36.5    43.0           0.4350258469   0.4056681651   0.8038568606           0.9496991262   0.2290335091 +0.2135772025 *i
2022-12-03 02:02:19:991579  ->      39.1    49.2           0.4120965670   0.4774184679   0.7760464071           0.9423498308   0.2186537067 +0.2533127573 *i
2022-12-03 02:02:20:544830  ->      37.7    38.2           0.4805727399   0.3781734556   0.7912235330           0.9463676698   0.2539038237 +0.1998026072 *i
2022-12-03 02:02:21:097450  ->      33.8    49.4           0.3620228437   0.4223792992   0.8309844693           0.9568135841   0.1891814925 +0.2207218346 *i
2022-12-03 02:02:21:650293  ->      37.4    49.3           0.3960688156   0.4604724791   0.7944146205           0.9472102777   0.2090712194 +0.2430677168 *i
2022-12-03 02:02:22:203320  ->      37.4    53.6           0.3604282946   0.4888730461   0.7944146205           0.9472102777   0.1902578039 +0.2580594075 *i
2022-12-03 02:02:22:756085  ->      40.8    31.3           0.5583210049   0.3394644919   0.7569950557           0.9372819895   0.2978404638 +0.1810898405 *i
2022-12-03 02:02:23:308661  ->      38.2    39.0           0.4805935870   0.3891770132   0.7858568932           0.9449489122   0.2542960687 +0.2059248961 *i
2022-12-03 02:02:23:861390  ->      40.1    34.9           0.5282792032   0.3685326768   0.7649214009           0.9393937941   0.2811809097 +0.1961545196 *i
2022-12-03 02:02:24:414785  ->      35.4    35.8           0.4698339999   0.3388549677   0.8151277957           0.9526614813   0.2465902155 +0.1778464724 *i
2022-12-03 02:02:24:968528  ->      39.7    44.3           0.4571614855   0.4461252076   0.7693995550           0.9405848061   0.2430198120 +0.2371531013 *i
2022-12-03 02:02:25:524065  ->      38.7    43.5           0.4535349986   0.4303886434   0.7804304073           0.9435121640   0.2403440124 +0.2280779516 *i
2022-12-03 02:02:26:077353  ->      36.9    55.3           0.3418069397   0.4936319104   0.7996846585           0.9486001946   0.1801638571 +0.2601896527 *i
2022-12-03 02:02:26:630312  ->      42.6    46.4           0.4667868974   0.4901745309   0.7360970871           0.9316912276   0.2505051478 +0.2630563197 *i
2022-12-03 02:02:27:183105  ->      35.3    38.2           0.4541133974   0.3573520062   0.8161375901           0.9529264374   0.2382730605 +0.1875024095 *i
2022-12-03 02:02:27:735632  ->      36.8    53.1           0.3596658840   0.4790299818   0.8007313709           0.9488760116   0.1895220659 +0.2524196923 *i
2022-12-03 02:02:28:291516  ->      35.3    52.7           0.3501750174   0.4596704159   0.8161375901           0.9529264374   0.1837366473 +0.2411888252 *i
2022-12-03 02:02:28:844291  ->      34.7    32.3           0.4811902536   0.3041958508   0.8221440410           0.9545009275   0.2520637957 +0.1593481169 *i
2022-12-03 02:02:29:396763  ->      46.5    41.8           0.5407491844   0.4834855714   0.6883545757           0.9187912101   0.2942720710 +0.2631095977 *i
2022-12-03 02:02:29:949697  ->      46.9    36.7           0.5854263297   0.4363633379   0.6832737737           0.9174076994   0.3190655202 +0.2378241093 *i
2022-12-03 02:02:30:502725  ->      43.5    34.3           0.5686485410   0.3879057343   0.7253743710           0.9288095529   0.3061168671 +0.2088187687 *i
2022-12-03 02:02:31:055659  ->      39.3    40.1           0.4844865844   0.4079755867   0.7738402097           0.9417643574   0.2572228289 +0.2166017345 *i
2022-12-03 02:02:31:607902  ->      40.5    44.4           0.4640128874   0.4543949910   0.7604059656           0.9381913359   0.2472911812 +0.2421654164 *i
2022-12-03 02:02:32:160520  ->      42.8    62.1           0.3179308433   0.6004668724   0.7337298645           0.9310558159   0.1707367259 +0.3224655612 *i
2022-12-03 02:02:32:713120  ->      36.7    39.1           0.4637848481   0.3769077221   0.8017756442           0.9491511061   0.2443156022 +0.1985499041 *i
2022-12-03 02:02:33:265501  ->      44.4    36.1           0.5653209013   0.4122390916   0.7144726796           0.9258705848   0.3052915335 +0.2226224153 *i
2022-12-03 02:02:33:817868  ->      37.7    52.8           0.3697287072   0.4870995832   0.7912235330           0.9463676698   0.1953409436 +0.2573521892 *i
2022-12-03 02:02:34:370453  ->      38.3    40.0           0.4747782833   0.3983862824   0.7847763705           0.9446630009   0.2512950559 +0.2108615887 *i
2022-12-03 02:02:34:925847  ->      41.2    58.7           0.3422017633   0.5628230255   0.7524149089           0.9360595357   0.1827884607 +0.3006342033 *i
2022-12-03 02:02:35:478293  ->      43.6    40.8           0.5220385849   0.4506116188   0.7241718614           0.9284858269   0.2811236153 +0.2426593954 *i
2022-12-03 02:02:36:030512  ->      42.9    53.5           0.4049082843   0.5472021407   0.7325428988           0.9307370463   0.2175202362 +0.2939617279 *i
2022-12-03 02:02:36:583256  ->      35.3    30.3           0.4989197018   0.2915451341   0.8161375901           0.9529264374   0.2617829049 +0.1529735784 *i
2022-12-03 02:02:37:135664  ->      36.0    39.5           0.4535495504   0.3738773972   0.8090169944           0.9510565163   0.2384451095 +0.1965589798 *i
2022-12-03 02:02:37:687985  ->      37.1    34.1           0.4994926082   0.3381819198   0.7975839288           0.9480463936   0.2634325765 +0.1783572629 *i
2022-12-03 02:02:38:240427  ->      38.3    37.1           0.4943257952   0.3738556626   0.7847763705           0.9446630009   0.2616413444 +0.1978777947 *i
2022-12-03 02:02:38:792887  ->      40.2    45.4           0.4532100860   0.4595826852   0.7637960286           0.9390942521   0.2413017037 +0.2446946535 *i
2022-12-03 02:02:39:345417  ->      34.9    41.6           0.4278495916   0.3798626428   0.8201518759           0.9539790029   0.2242447634 +0.1990938174 *i
2022-12-03 02:02:39:898002  ->      34.4    41.5           0.4231352693   0.3743584630   0.8251134983           0.9552783621   0.2214722358 +0.1959420824 *i
2022-12-03 02:02:40:450656  ->      34.9    36.7           0.4587326263   0.3419287617   0.8201518759           0.9539790029   0.2404311965 +0.1792118908 *i
2022-12-03 02:02:41:003146  ->      41.8    42.9           0.4882636279   0.4537225623   0.7454759997           0.9342044743   0.2613258881 +0.2428390009 *i
2022-12-03 02:02:41:556086  ->      39.6    54.4           0.3710591462   0.5182899312   0.7705132428           0.9408807690   0.1971871242 +0.2754280607 *i
2022-12-03 02:02:42:109272  ->      39.9    45.6           0.4487987920   0.4582982371   0.7671651518           0.9399907318   0.2387251155 +0.2437780616 *i
2022-12-03 02:02:42:661823  ->      35.5    40.2           0.4435386114   0.3748191870   0.8141155184           0.9523957996   0.2328541409 +0.1967770055 *i
2022-12-03 02:02:43:214689  ->      38.9    53.1           0.3770417206   0.5021724233   0.7782431485           0.9429324336   0.1999304018 +0.2662822942 *i
2022-12-03 02:02:43:767215  ->      37.2    42.4           0.4464694453   0.4076826267   0.7965299180           0.9477684100   0.2355372054 +0.2150750238 *i
2022-12-03 02:02:44:319975  ->      37.1    43.6           0.4368262513   0.4159840173   0.7975839288           0.9480463936   0.2303823179 +0.2193901164 *i
2022-12-03 02:02:44:872716  ->      39.9    38.2           0.5040876146   0.3966778374   0.7671651518           0.9399907318   0.2681343536 +0.2110009301 *i
2022-12-03 02:02:45:425245  ->      34.6    38.7           0.4431625253   0.3550401315   0.8231363685           0.9547607995   0.2320803941 +0.1859314562 *i
2022-12-03 02:02:45:978772  ->      38.7    38.7           0.4879583810   0.3909283793   0.7804304073           0.9435121640   0.2585861633 +0.2071665815 *i
2022-12-03 02:02:46:531656  ->      39.5    45.3           0.4474140507   0.4521240643   0.7716245834           0.9411760153   0.2376888294 +0.2401910254 *i
2022-12-03 02:02:47:084702  ->      33.7    41.1           0.4181104489   0.3647409919   0.8319541221           0.9570669052   0.2184332394 +0.1905514598 *i
2022-12-03 02:02:47:637777  ->      41.1    45.7           0.4591209199   0.4704786867   0.7535633923           0.9363662190   0.2451609801 +0.2512257903 *i
2022-12-03 02:02:48:190616  ->      38.2    36.6           0.4964690666   0.3687104682   0.7858568932           0.9449489122   0.2626962475 +0.1950954509 *i
2022-12-03 02:02:48:743314  ->      40.4    40.4           0.4935681325   0.4200594062   0.7615383075           0.9384930228   0.2629578061 +0.2237946346 *i
2022-12-03 02:02:49:295861  ->      35.0    52.0           0.3531289150   0.4519843999   0.8191520443           0.9537169507   0.1851329762 +0.2369594037 *i
2022-12-03 02:02:49:848137  ->      42.7    47.0           0.4625037827   0.4959745848   0.7349145951           0.9313738764   0.2482911506 +0.2662596608 *i
