


2022-12-02 22:20:21:565089  ->     Device used:genmet0

2022-12-02 22:20:21:565089  ->     Theta   Phi             X              Y              Z                      |0>            |1>
2022-12-02 23:22:40:760710  ->      44.9    40.7           0.5351454747   0.4602977245   0.7083398377           0.9242131350   0.2895141036 +0.2490214146 *i
2022-12-02 23:22:41:312808  ->      38.2    29.7           0.5371690210   0.3063958001   0.7858568932           0.9449489122   0.2842317791 +0.1621229445 *i
2022-12-02 23:22:41:864984  ->      36.0    62.3           0.2732272991   0.5204213157   0.8090169944           0.9510565163   0.1436440918 +0.2736016771 *i
2022-12-02 23:22:42:417192  ->      34.9    35.6           0.4652122451   0.3330592552   0.8201518759           0.9539790029   0.2438272979 +0.1745632001 *i
2022-12-02 23:22:42:969391  ->      39.6    35.2           0.5208677613   0.3674317868   0.7705132428           0.9408807690   0.2767979634 +0.1952594839 *i
2022-12-02 23:22:43:521655  ->      39.6    62.6           0.2933423829   0.5659148250   0.7705132428           0.9408807690   0.1558871180 +0.3007367371 *i
2022-12-02 23:22:44:073800  ->      40.7    30.1           0.5641638604   0.3270343512   0.7581343362           0.9375858191   0.3008598514 +0.1744023558 *i
2022-12-02 23:22:44:625689  ->      41.5    40.2           0.5061065613   0.4276932042   0.7489557208           0.9351352097   0.2706060878 +0.2286798742 *i
2022-12-02 23:22:45:177563  ->      36.9    61.4           0.2874162732   0.5271587359   0.7996846585           0.9486001946   0.1514949474 +0.2778613893 *i
2022-12-02 23:22:45:729478  ->      41.5    27.6           0.5872162584   0.3069892411   0.7489557208           0.9351352097   0.3139739860 +0.1641416332 *i
2022-12-02 23:22:46:281488  ->      39.9    45.5           0.4495979893   0.4575142378   0.7671651518           0.9399907318   0.2391502246 +0.2433610366 *i
2022-12-02 23:22:46:833719  ->      43.1    58.2           0.3600550750   0.5807093876   0.7301622766           0.9300973811   0.1935577297 +0.3121766599 *i
2022-12-02 23:22:47:385847  ->      35.7    25.0           0.5288679439   0.2466151724   0.8120835269           0.9518622608   0.2778069715 +0.1295435183 *i
2022-12-02 23:22:47:938269  ->      41.8    51.8           0.4121892754   0.5237991363   0.7454759997           0.9342044743   0.2206097737 +0.2803450158 *i
2022-12-02 23:22:48:490046  ->      35.9    55.5           0.3321249600   0.4832448155   0.8100416404           0.9513258223   0.1745589956 +0.2539849146 *i
2022-12-02 23:22:49:042203  ->      45.5    24.6           0.6485130632   0.2969124621   0.7009092643           0.9222009717   0.3516115701 +0.1609803455 *i
2022-12-02 23:22:49:594570  ->      38.9    56.2           0.3493330957   0.5218275482   0.7782431485           0.9429324336   0.1852376073 +0.2767046342 *i
2022-12-02 23:22:50:146538  ->      37.2    51.1           0.3796659088   0.4705251187   0.7965299180           0.9477684100   0.2002946631 +0.2482278971 *i
2022-12-02 23:22:50:707987  ->      42.9    33.4           0.5682983629   0.3747237277   0.7325428988           0.9307370463   0.3052948011 +0.2013048311 *i
2022-12-02 23:22:51:260039  ->      35.9    62.7           0.2689394202   0.5210605809   0.8100416404           0.9513258223   0.1413497951 +0.2738602110 *i
2022-12-02 23:22:51:812302  ->      42.4    31.5           0.5749372986   0.3523220297   0.7384553406           0.9323238012   0.3083356329 +0.1889483188 *i
2022-12-02 23:22:52:364346  ->      34.2    39.7           0.4324667008   0.3590407725   0.8270805743           0.9557930148   0.2262344954 +0.1878234968 *i
2022-12-02 23:22:52:916413  ->      43.1    62.0           0.3207776063   0.6032949337   0.7301622766           0.9300973811   0.1724430220 +0.3243181553 *i
2022-12-02 23:22:53:468489  ->      44.9    28.8           0.6185599726   0.3400562226   0.7083398377           0.9242131350   0.3346414097 +0.1839706718 *i
2022-12-02 23:22:54:020461  ->      35.7    45.0           0.4126259477   0.4126259477   0.8120835269           0.9518622608   0.2167466684 +0.2167466684 *i
2022-12-02 23:22:54:572687  ->      36.0    59.4           0.2992070370   0.5059314695   0.8090169944           0.9510565163   0.1573024483 +0.2659839141 *i
2022-12-02 23:22:55:125083  ->      38.1    25.2           0.5583107522   0.2627210978   0.7869350220           0.9452341038   0.2953293528 +0.1389714446 *i
2022-12-02 23:22:55:677346  ->      38.4    51.3           0.3883680881   0.4847626152   0.7836934573           0.9443763702   0.2056214558 +0.2566575311 *i
2022-12-02 23:22:56:229438  ->      35.2    56.0           0.3223368605   0.4778840481   0.8171448983           0.9531906678   0.1690830971 +0.2506760002 *i
2022-12-02 23:22:56:781648  ->      43.6    24.6           0.6270269907   0.2870753700   0.7241718614           0.9284858269   0.3376610458 +0.1545932968 *i
2022-12-02 23:22:57:333579  ->      39.1    55.7           0.3554022459   0.5210002089   0.7760464071           0.9423498308   0.1885723509 +0.2764367286 *i
2022-12-02 23:22:57:885666  ->      33.5    50.3           0.3525595835   0.4246600709   0.8338858221           0.9575713608   0.1840905012 +0.2217380805 *i
2022-12-02 23:22:58:437248  ->      41.2    25.5           0.5945234137   0.2835731219   0.7524149089           0.9360595357   0.3175670943 +0.1514717340 *i
2022-12-02 23:22:58:989786  ->      37.8    59.3           0.3129153556   0.5270095224   0.7901550124           0.9460853588   0.1653737438 +0.2785211278 *i
2022-12-02 23:22:59:541942  ->      47.1    43.8           0.5287203297   0.5070245670   0.6807208690           0.9167117510   0.2883787238 +0.2765452534 *i
2022-12-02 23:23:00:094005  ->      35.5    28.6           0.5098473089   0.2779777768   0.8141155184           0.9523957996   0.2676656644 +0.1459360577 *i
2022-12-02 23:23:00:646000  ->      37.8    61.9           0.2886865044   0.5406617784   0.7901550124           0.9460853588   0.1525689525 +0.2857362570 *i
2022-12-02 23:23:01:198189  ->      33.4    38.6           0.4302119680   0.3434337021   0.8348478633           0.9578224948   0.2245781292 +0.1792783652 *i
2022-12-02 23:23:01:749937  ->      38.5    32.5           0.5250235194   0.3344768705   0.7826081569           0.9440890204   0.2780582700 +0.1771426546 *i
2022-12-02 23:23:02:301943  ->      44.0    62.6           0.3196816326   0.6167283887   0.7193398003           0.9271838546   0.1723938737 +0.3325814970 *i
2022-12-02 23:23:02:857550  ->      38.8    31.4           0.5348381828   0.3264666211   0.7793379649           0.9432226579   0.2835163989 +0.1730591490 *i
2022-12-02 23:23:03:409490  ->      43.3    39.9           0.5261359408   0.4399179298   0.7277727577           0.9294548826   0.2830346855 +0.2366537301 *i
2022-12-02 23:23:03:961444  ->      35.8    61.1           0.2826997393   0.5121096942   0.8110638190           0.9515944039   0.1485400388 +0.2690798160 *i
2022-12-02 23:23:04:513635  ->      44.1    26.4           0.6233372760   0.3094273110   0.7181262978           0.9268565956   0.3362641421 +0.1669229698 *i
2022-12-02 23:23:05:065881  ->      38.0    47.9           0.4127558413   0.4568059409   0.7880107536           0.9455185756   0.2182695570 +0.2415637052 *i
2022-12-02 23:23:05:617889  ->      39.9    57.6           0.3437059002   0.5415938367   0.7671651518           0.9399907318   0.1828240900 +0.2880846685 *i
2022-12-02 23:23:06:169943  ->      36.3    25.1           0.5361086633   0.2511316487   0.8059282822           0.9502442534   0.2820899266 +0.1321405774 *i
2022-12-02 23:23:06:722044  ->      40.8    52.7           0.3959653065   0.5197787623   0.7569950557           0.9372819895   0.2112306173 +0.2772798198 *i
2022-12-02 23:23:07:274040  ->      41.0    53.5           0.3902388599   0.5273775514   0.7547095802           0.9366721892   0.2083113305 +0.2815166061 *i
2022-12-02 23:23:07:825875  ->      41.1    24.7           0.5972307865   0.2746954703   0.7535633923           0.9363662190   0.3189087637 +0.1466816427 *i
2022-12-02 23:23:08:379145  ->      37.3    55.8           0.3406160070   0.5012012341   0.7954734809           0.9474897047   0.1797465478 +0.2644890132 *i
2022-12-02 23:23:08:935104  ->      41.9    43.3           0.4860303405   0.4580118232   0.7443115462           0.9338928060   0.2602174133 +0.2452164854 *i
2022-12-02 23:23:09:487120  ->      42.4    28.9           0.5903278208   0.3258784649   0.7384553406           0.9323238012   0.3165894832 +0.1747667841 *i
2022-12-02 23:23:10:039162  ->      40.5    62.0           0.3048973902   0.5734285910   0.7604059656           0.9381913359   0.1624921157 +0.3056032224 *i
2022-12-02 23:23:10:591475  ->      44.0    36.8           0.5562347493   0.4161167568   0.7193398003           0.9271838546   0.2999592511 +0.2243981896 *i
2022-12-02 23:23:11:143812  ->      41.8    35.3           0.5439822040   0.3851608698   0.7454759997           0.9342044743   0.2911472911 +0.2061437728 *i
2022-12-02 23:23:11:695614  ->      38.4    62.6           0.2858520748   0.5514645558   0.7836934573           0.9443763702   0.1513443601 +0.2919728686 *i
2022-12-02 23:23:12:247745  ->      39.5    32.1           0.5388358041   0.3380110627   0.7716245834           0.9411760153   0.2862566594 +0.1795684639 *i
2022-12-02 23:23:12:800167  ->      41.0    40.4           0.4996140826   0.4252049130   0.7547095802           0.9366721892   0.2666963364 +0.2269763733 *i
2022-12-02 23:23:13:352220  ->      40.5    61.4           0.3108854929   0.5702043299   0.7604059656           0.9381913359   0.1656834171 +0.3038848836 *i
2022-12-02 23:23:13:904552  ->      40.2    27.5           0.5725279614   0.2980391922   0.7637960286           0.9390942521   0.3048298720 +0.1586843874 *i
2022-12-02 23:23:14:456450  ->      39.1    44.2           0.4521381763   0.4396851642   0.7760464071           0.9423498308   0.2398993248 +0.2332918996 *i
2022-12-02 23:23:15:008431  ->      44.8    59.7           0.3555074236   0.6083780417   0.7095707365           0.9245460336   0.1922605315 +0.3290144674 *i
2022-12-02 23:23:15:560120  ->      34.8    25.3           0.5159721774   0.2438989309   0.8211492091           0.9542403285   0.2703575619 +0.1277974340 *i
2022-12-02 23:23:16:112411  ->      45.7    50.7           0.4533060882   0.5538318151   0.6984152854           0.9215246295   0.2459544074 +0.3004975654 *i
2022-12-02 23:23:16:664822  ->      38.5    55.4           0.3534910426   0.5124144374   0.7826081569           0.9440890204   0.1872127707 +0.2713803605 *i
2022-12-02 23:23:17:217455  ->      36.5    24.6           0.5408343562   0.2476133009   0.8038568606           0.9496991262   0.2847398409 +0.1303640775 *i
2022-12-02 23:23:17:769370  ->      32.9    56.3           0.3013773167   0.4518962227   0.8396198645           0.9590672199   0.1571200175 +0.2355915275 *i
2022-12-02 23:23:18:321653  ->      43.5    50.9           0.4341285778   0.5341950953   0.7253743710           0.9288095529   0.2337016111 +0.2875697680 *i
2022-12-02 23:23:18:873726  ->      42.0    25.7           0.6029382137   0.2901745662   0.7431448255           0.9335804265   0.3229171245 +0.1554095169 *i
2022-12-02 23:23:19:425499  ->      41.4    59.6           0.3346461325   0.5703905235   0.7501110696           0.9354440308   0.1788702057 +0.3048768845 *i
2022-12-02 23:23:19:977535  ->      39.7    44.5           0.4556014327   0.4477182810   0.7693995550           0.9405848061   0.2421905126 +0.2379999539 *i
2022-12-02 23:23:20:529576  ->      34.9    27.4           0.5079599090   0.2633014078   0.8201518759           0.9539790029   0.2662322270 +0.1380016788 *i
2022-12-02 23:23:21:080931  ->      45.3    61.3           0.3413426093   0.6234750317   0.7033947028           0.9228745047   0.1849344670 +0.3377897149 *i
2022-12-02 23:23:21:632714  ->      38.6    40.6           0.4736938770   0.4060047562   0.7815204724           0.9438009516   0.2509500950 +0.2150902452 *i
2022-12-02 23:23:22:184872  ->      44.4    31.9           0.5939943670   0.3697289305   0.7144726796           0.9258705848   0.3207761304 +0.1996655562 *i
2022-12-02 23:23:22:737317  ->      38.1    62.5           0.2849154597   0.5473175057   0.7869350220           0.9452341038   0.1507115848 +0.2895142608 *i
2022-12-02 23:23:23:289748  ->      41.8    33.1           0.5583667256   0.3639946891   0.7454759997           0.9342044743   0.2988460990 +0.1948153210 *i
2022-12-02 23:23:23:841891  ->      40.7    36.6           0.5235159941   0.3887972893   0.7581343362           0.9375858191   0.2791829737 +0.2073395744 *i
2022-12-02 23:23:24:394369  ->      39.5    62.1           0.2976399635   0.5621440691   0.7716245834           0.9411760153   0.1581213071 +0.2986391812 *i
2022-12-02 23:23:24:946839  ->      39.1    29.1           0.5510670023   0.3067199587   0.7760464071           0.9423498308   0.2923898240 +0.1627420883 *i
2022-12-02 23:23:25:499086  ->      40.9    43.0           0.4788471177   0.4465321612   0.7558534692           0.9369774461   0.2555275582 +0.2382833029 *i
2022-12-02 23:23:26:051213  ->      45.6    59.7           0.3604712033   0.6168725326   0.6996633405           0.9218631516   0.1955123180 +0.3345792331 *i
2022-12-02 23:23:26:603523  ->      39.3    25.7           0.5707249501   0.2746713694   0.7738402097           0.9417643574   0.3030083617 +0.1458280765 *i
2022-12-02 23:23:27:155677  ->      37.0    49.7           0.3892478061   0.4589852585   0.7986355100           0.9483236552   0.2052294088 +0.2419982123 *i
2022-12-02 23:23:27:706715  ->      29.2    58.2           0.2570804748   0.4146283595   0.8729220773           0.9677091705   0.1328294092 +0.2142319057 *i
2022-12-02 23:23:28:259195  ->      35.9    24.5           0.5335761349   0.2431646540   0.8100416404           0.9513258223   0.2804381645 +0.1278030346 *i
2022-12-02 23:23:28:810966  ->      42.2    53.1           0.4033146276   0.5371646501   0.7408045963           0.9329535348   0.2161493646 +0.2878839246 *i
2022-12-02 23:23:29:363166  ->      42.7    53.2           0.4062336458   0.5430237222   0.7349145951           0.9313738764   0.2180830148 +0.2915175828 *i
2022-12-02 23:23:29:915449  ->      36.8    24.9           0.5433407695   0.2522103880   0.8007313709           0.9488760116   0.2863075696 +0.1328995490 *i
2022-12-02 23:23:30:467587  ->      40.7    58.2           0.3436270331   0.5542136685   0.7581343362           0.9375858191   0.1832509761 +0.2955535681 *i
2022-12-02 23:23:31:019632  ->      39.4    47.0           0.4328851691   0.4642125104   0.7727335735           0.9414705448   0.2298984134 +0.2465358650 *i
2022-12-02 23:23:31:571749  ->      36.8    27.5           0.5313404212   0.2765983159   0.8007313709           0.9488760116   0.2799841153 +0.1457505051 *i
2022-12-02 23:23:32:123904  ->      38.6    61.4           0.2986460833   0.5477556646   0.7815204724           0.9438009516   0.1582145487 +0.2901860099 *i
2022-12-02 23:23:32:676219  ->      40.9    40.4           0.4986102112   0.4243505514   0.7558534692           0.9369774461   0.2660737530 +0.2264465133 *i
2022-12-02 23:23:33:228222  ->      37.5    29.9           0.5277333037   0.3034601088   0.7933533403           0.9469301295   0.2786548275 +0.1602336325 *i
2022-12-02 23:23:33:785829  ->      38.4    62.5           0.2868141262   0.5509648101   0.7836934573           0.9443763702   0.1518537181 +0.2917082783 *i
